time,P,G(i),H_sun,T2m,WS10m,Int,
20140811,0,117427.8,741.59,47.37,27.73,1.78,0
20140811,0,83346.9,524.95,35.36,27.41,1.4,0
20140811,0,43115.1,293.55,23.12,27.1,1.02,0
20140811,0,7723.8,80.21,10.97,26.29,1.29,0
20140811,0,0,0,0,25.48,1.55,0
20140811,0,0,0,0,24.68,1.82,0
20140811,0,0,0,0,24.61,1.74,0
20140811,0,0,0,0,24.55,1.66,0
20140811,0,0,0,0,24.49,1.57,0
20140811,0,0,0,0,24.51,1.68,0
20140811,0,0,0,0,24.53,1.78,0
20140812,0,0,0,0,24.56,1.89,0
20140812,0,0,0,0,24.38,1.91,0
20140812,0,0,0,0,24.2,1.93,0
20140812,0,0,0,0,24.02,1.94,0
20140812,0,3744.3,36.2,6.44,24.77,2.35,0
20140812,0,27896.4,205.71,18.51,25.51,2.75,0
20140812,0,71131.2,445.09,30.75,26.26,3.16,0
20140812,0,108105.9,665.45,42.88,26.86,3.37,0
20140812,0,137088,854.97,54.44,27.45,3.58,0
20140812,0,155748.6,985.04,64.32,28.05,3.79,0
20140812,0,165091.5,1048.75,69.68,28.07,4.01,0
20140812,0,161307.3,1019.18,67.01,28.1,4.23,0
20140812,0,147972.3,923.48,58.3,28.12,4.44,0
20140812,0,123952.5,763.9,47.16,27.84,4.27,0
20140812,0,87752.7,541.97,35.17,27.57,4.1,0
20140812,0,44429.7,301.48,22.93,27.29,3.93,0
20140812,0,6749.4,76.73,10.77,26.51,3.16,0
20140812,0,0,0,0,25.74,2.4,0
20140812,0,0,0,0,24.97,1.63,0
20140812,0,0,0,0,24.95,1.84,0
20140812,0,0,0,0,24.93,2.06,0
20140812,0,0,0,0,24.91,2.28,0
20140812,0,0,0,0,24.97,2.27,0
20140812,0,0,0,0,25.03,2.27,0
20140813,0,0,0,0,25.09,2.26,0
20140813,0,0,0,0,24.92,2.28,0
20140813,0,0,0,0,24.76,2.3,0
20140813,0,0,0,0,24.6,2.32,0
20140813,0,3733.8,36.2,6.3,25.28,2.69,0
20140813,0,27585.6,201.23,18.38,25.97,3.07,0
20140813,0,69558.3,435.18,30.62,26.65,3.45,0
20140813,0,107312.1,659.86,42.75,27.17,3.7,0
20140813,0,136848.6,851.28,54.27,27.69,3.95,0
20140813,0,154944.3,975.9,64.1,28.21,4.21,0
20140813,0,164648.4,1045.11,69.39,28.2,4.12,0
20140813,0,159528.6,1010.04,66.72,28.2,4.04,0
20140813,0,146651.4,919.83,58.06,28.19,3.96,0
20140813,0,120157.8,745.21,46.95,27.84,3.48,0
20140813,0,86177.7,535.74,34.97,27.49,3,0
20140813,0,43360.8,294.23,22.73,27.14,2.52,0
20140813,0,7247.1,76.57,10.57,26.33,2.12,0
20140813,0,0,0,0,25.52,1.71,0
20140813,0,0,0,0,24.71,1.31,0
20140813,0,0,0,0,24.66,1.44,0
20140813,0,0,0,0,24.61,1.58,0
20140813,0,0,0,0,24.57,1.71,0
20140813,0,0,0,0,24.64,1.69,0
20140813,0,0,0,0,24.72,1.66,0
20140814,0,0,0,0,24.8,1.64,0
20140814,0,0,0,0,24.62,1.76,0
20140814,0,0,0,0,24.45,1.88,0
20140814,0,0,0,0,24.28,2,0
20140814,0,3473.4,34.39,6.17,25.04,2.32,0
20140814,0,27568.8,200.98,18.25,25.8,2.64,0
20140814,0,69856.5,437.93,30.5,26.56,2.97,0
20140814,0,107417.1,663.23,42.61,27.12,3.15,0
20140814,0,137403,860.32,54.11,27.69,3.34,0
20140814,0,152363.4,966.58,63.87,28.25,3.53,0
20140814,0,159520.2,1023.81,69.09,28.25,3.14,0
20140814,0,155376.9,999.64,66.43,28.24,2.75,0
20140814,0,140223.3,895.65,57.81,28.24,2.36,0
20140814,0,115365.6,729.02,46.73,27.94,1.76,0
20140814,0,83021.4,524.81,34.76,27.63,1.16,0
20140814,0,42336,290.31,22.53,27.33,0.57,0
20140814,0,7295.4,76.23,10.36,26.53,0.76,0
20140814,0,0,0,0,25.73,0.96,0
20140814,0,0,0,0,24.94,1.16,0
20140814,0,0,0,0,24.87,1.45,0
20140814,0,0,0,0,24.8,1.75,0
20140814,0,0,0,0,24.73,2.04,0
20140814,0,0,0,0,24.75,2.1,0
20140814,0,0,0,0,24.77,2.16,0
20140815,0,0,0,0,24.79,2.22,0
20140815,0,0,0,0,24.58,1.96,0
20140815,0,0,0,0,24.37,1.7,0
20140815,0,0,0,0,24.16,1.43,0
20140815,0,3345.3,33.49,6.03,24.82,1.55,0
20140815,0,27890.1,207.48,18.13,25.47,1.66,0
20140815,0,71118.6,448.52,30.37,26.13,1.78,0
20140815,0,107631.3,674.77,42.47,26.68,1.54,0
20140815,0,136487.4,878.9,53.94,27.22,1.29,0
20140815,0,150372.6,993.56,63.64,27.77,1.05,0
20140815,0,157340.4,1057.47,68.78,27.81,0.78,0
20140815,0,153678,1036.36,66.13,27.84,0.51,0
20140815,0,138104.4,919.94,57.56,27.88,0.25,0
20140815,0,117786.9,763.32,46.51,27.68,0.34,0
20140815,0,85686.3,546.9,34.56,27.47,0.42,0
20140815,0,42898.8,295.76,22.32,27.27,0.51,0
20140815,0,6751.5,73.4,10.15,26.51,0.77,0
20140815,0,0,0,0,25.76,1.03,0
20140815,0,0,0,0,25.01,1.3,0
20140815,0,0,0,0,25.01,1.33,0
20140815,0,0,0,0,25.02,1.37,0
20140815,0,0,0,0,25.03,1.41,0
20140815,0,0,0,0,25.11,1.27,0
20140815,0,0,0,0,25.19,1.14,0
20140816,0,0,0,0,25.28,1.01,0
20140816,0,0,0,0,25.08,0.91,0
20140816,0,0,0,0,24.89,0.82,0
20140816,0,0,0,0,24.7,0.73,0
20140816,0,3202.5,32.58,5.89,25.43,0.7,0
20140816,0,27665.4,207.3,18,26.16,0.68,0
20140816,0,69780.9,446.18,30.24,26.89,0.65,0
20140816,0,105571.2,675.31,42.33,27.45,0.47,0
20140816,0,130811.1,862.69,53.77,28.02,0.3,0
20140816,0,145525.8,988.85,63.41,28.58,0.12,0
20140816,0,152189.1,1036.26,68.48,28.62,0.37,0
20140816,0,151567.5,1021.91,65.83,28.65,0.61,0
20140816,0,137596.2,905.4,57.3,28.69,0.86,0
20140816,0,118238.4,751.54,46.28,28.42,1.6,0
20140816,0,87402,548.03,34.34,28.14,2.34,0
20140816,0,42609,290.5,22.11,27.87,3.09,0
20140816,0,6568.8,72.2,9.93,27.08,2.58,0
20140816,0,0,0,0,26.29,2.08,0
20140816,0,0,0,0,25.5,1.57,0
20140816,0,0,0,0,25.45,1.51,0
20140816,0,0,0,0,25.4,1.44,0
20140816,0,0,0,0,25.36,1.38,0
20140816,0,0,0,0,25.38,1.38,0
20140816,0,0,0,0,25.41,1.38,0
20140817,0,0,0,0,25.44,1.38,0
20140817,0,0,0,0,25.22,1.65,0
20140817,0,0,0,0,25.01,1.92,0
20140817,0,0,0,0,24.8,2.19,0
20140817,0,2820.3,29.87,5.75,25.5,2.38,0
20140817,0,28009.8,209.43,17.87,26.2,2.56,0
20140817,0,71744.4,451,30.11,26.9,2.74,0
20140817,0,109609.5,675.88,42.19,27.43,3.51,0
20140817,0,136899,850.33,53.59,27.97,4.28,0
20140817,0,155656.2,974.01,63.17,28.5,5.05,0
20140817,0,160847.4,1015.46,68.17,28.53,4.64,0
20140817,0,156594.9,990.15,65.52,28.55,4.23,0
20140817,0,140324.1,881.46,57.04,28.58,3.82,0
20140817,0,116566.8,727.81,46.05,28.27,2.93,0
20140817,0,81805.5,513.44,34.12,27.96,2.05,0
20140817,0,41510.7,284.49,21.9,27.65,1.16,0
20140817,0,6501.6,70.72,9.71,26.95,1.83,0
20140817,0,0,0,0,26.26,2.51,0
20140817,0,0,0,0,25.57,3.19,0
20140817,0,0,0,0,25.59,3.26,0
20140817,0,0,0,0,25.61,3.34,0
20140817,0,0,0,0,25.63,3.42,0
20140817,0,0,0,0,25.56,3.26,0
20140817,0,0,0,0,25.49,3.1,0
20140818,0,0,0,0,25.42,2.94,0
20140818,0,0,0,0,25.13,3.35,0
20140818,0,0,0,0,24.84,3.77,0
20140818,0,0,0,0,24.56,4.18,0
20140818,0,2828.7,29.87,5.61,25.11,5.29,0
20140818,0,27631.8,200.51,17.74,25.67,6.4,0
20140818,0,72714.6,446.9,29.99,26.22,7.52,0
20140818,0,112744.8,676.49,42.05,26.59,7.64,0
20140818,0,143020.5,864.13,53.42,26.97,7.76,0
20140818,0,159776.4,974.73,62.93,27.34,7.88,0
20140818,0,167632.5,1026.48,67.85,27.25,7.88,0
20140818,0,164797.5,1006.71,65.2,27.17,7.89,0
20140818,0,139584.9,845.11,56.77,27.08,7.9,0
20140818,0,106350.3,639.85,45.81,26.89,7.91,0
20140818,0,78987.3,479.6,33.9,26.69,7.91,0
20140818,0,43018.5,288.88,21.68,26.5,7.92,0
20140818,0,6146.7,68.95,9.48,25.68,7.48,0
20140818,0,0,0,0,24.86,7.03,0
20140818,0,0,0,0,24.05,6.59,0
20140818,0,0,0,0,24.01,6.39,0
20140818,0,0,0,0,23.97,6.19,0
20140818,0,0,0,0,23.93,5.99,0
20140818,0,0,0,0,23.97,5.91,0
20140818,0,0,0,0,24.01,5.83,0
20140819,0,0,0,0,24.05,5.75,0
20140819,0,0,0,0,23.81,5.71,0
20140819,0,0,0,0,23.58,5.66,0
20140819,0,0,0,0,23.35,5.61,0
20140819,0,1614.9,20.82,5.48,24.06,6.32,0
20140819,0,27518.4,197.8,17.61,24.77,7.03,0
20140819,0,67685.1,414.49,29.85,25.48,7.74,0
20140819,0,80253.6,483.86,41.9,26.04,7.69,0
20140819,0,116718,703.58,53.24,26.6,7.65,0
20140819,0,130462.5,792.63,62.69,27.16,7.6,0
20140819,0,142902.9,872.02,67.54,27.17,7.52,0
20140819,0,152758.2,933.62,64.89,27.19,7.43,0
20140819,0,134920.8,819.19,56.5,27.2,7.35,0
20140819,0,112862.4,680.96,45.57,27.03,7.16,0
20140819,0,80379.6,489.53,33.67,26.86,6.97,0
20140819,0,36386.7,240.99,21.45,26.69,6.77,0
20140819,0,7345.8,68.29,9.26,25.86,5.89,0
20140819,0,0,0,0,25.04,5.01,0
20140819,0,0,0,0,24.22,4.12,0
20140819,0,0,0,0,24.17,3.66,0
20140819,0,0,0,0,24.12,3.2,0
20140819,0,0,0,0,24.07,2.73,0
20140819,0,0,0,0,24.12,2.73,0
20140819,0,0,0,0,24.17,2.72,0
20140820,0,0,0,0,24.22,2.72,0
20140820,0,0,0,0,23.98,2.58,0
20140820,0,0,0,0,23.75,2.45,0
20140820,0,0,0,0,23.52,2.32,0
20140820,0,2713.2,28.96,5.34,24.2,2.69,0
20140820,0,27997.2,206.35,17.48,24.87,3.05,0
20140820,0,69342,430.84,29.72,25.55,3.42,0
20140820,0,103849.2,634.7,41.76,26.12,3.76,0
20140820,0,137155.2,847.86,53.06,26.7,4.1,0
20140820,0,156057.3,976.23,62.44,27.27,4.44,0
20140820,0,161655.9,1022.22,67.22,27.32,3.96,0
20140820,0,160332.9,1018.45,64.57,27.37,3.48,0
20140820,0,140452.2,885.31,56.22,27.42,2.99,0
20140820,0,118146,733.38,45.32,27.09,2.93,0
20140820,0,83945.4,520.54,33.44,26.76,2.87,0
20140820,0,41351.1,280.66,21.23,26.43,2.81,0
20140820,0,5873.7,65.11,9.02,25.61,2.39,0
20140820,0,0,0,0,24.79,1.96,0
20140820,0,0,0,0,23.98,1.53,0
20140820,0,0,0,0,23.89,1.61,0
20140820,0,0,0,0,23.8,1.7,0
20140820,0,0,0,0,23.71,1.78,0
20140820,0,0,0,0,23.7,1.95,0
20140820,0,0,0,0,23.69,2.12,0
20140821,0,0,0,0,23.69,2.29,0
20140821,0,0,0,0,23.42,2.32,0
20140821,0,0,0,0,23.15,2.34,0
20140821,0,0,0,0,22.89,2.37,0
20140821,0,2343.6,26.25,5.2,23.61,2.04,0
20140821,0,26625.9,190.75,17.35,24.34,1.7,0
20140821,0,68634.3,431.04,29.59,25.06,1.37,0
20140821,0,105342.3,661.29,41.61,25.7,1.03,0
20140821,0,130500.3,844,52.87,26.33,0.69,0
20140821,0,147672,988.44,62.19,26.97,0.36,0
20140821,0,153386.1,1028.78,66.89,27.06,0.58,0
20140821,0,154524.3,1029.53,64.24,27.15,0.81,0
20140821,0,138364.8,899.68,55.93,27.24,1.03,0
20140821,0,117339.6,744.74,45.07,27.02,1.2,0
20140821,0,82248.6,516.75,33.21,26.81,1.36,0
20140821,0,40263.3,274.76,20.99,26.59,1.52,0
20140821,0,6310.5,64.31,8.79,25.83,1.55,0
20140821,0,0,0,0,25.07,1.59,0
20140821,0,0,0,0,24.31,1.63,0
20140821,0,0,0,0,24.29,1.69,0
20140821,0,0,0,0,24.27,1.76,0
20140821,0,0,0,0,24.26,1.82,0
20140821,0,0,0,0,24.32,1.89,0
20140821,0,0,0,0,24.39,1.97,0
20140822,0,0,0,0,24.46,2.04,0
20140822,0,0,0,0,24.32,2.06,0
20140822,0,0,0,0,24.18,2.07,0
20140822,0,0,0,0,24.05,2.08,0
20140822,0,2328.9,26.25,5.06,24.74,2.27,0
20140822,0,27174,197.51,17.22,25.43,2.46,0
20140822,0,70035,438.08,29.46,26.12,2.65,0
20140822,0,108160.5,668.41,41.46,26.69,2.8,0
20140822,0,136077.9,853.83,52.69,27.25,2.96,0
20140822,0,155187.9,989.33,61.94,27.82,3.12,0
20140822,0,161666.4,1035.43,66.57,27.86,3.24,0
20140822,0,158932.2,1013.39,63.91,27.89,3.36,0
20140822,0,148904.7,938.54,55.65,27.93,3.48,0
20140822,0,119317.8,739.91,44.82,27.77,3.41,0
20140822,0,83428.8,517.95,32.96,27.62,3.35,0
20140822,0,40439.7,275.85,20.76,27.46,3.28,0
20140822,0,5982.9,62.45,8.55,26.72,2.68,0
20140822,0,0,0,0,25.98,2.08,0
20140822,0,0,0,0,25.24,1.48,0
20140822,0,0,0,0,25.17,1.6,0
20140822,0,0,0,0,25.11,1.73,0
20140822,0,0,0,0,25.05,1.86,0
20140822,0,0,0,0,25.04,1.98,0
20140822,0,0,0,0,25.03,2.09,0
20140823,0,0,0,0,25.03,2.21,0
20140823,0,0,0,0,24.8,2.16,0
20140823,0,0,0,0,24.57,2.11,0
20140823,0,0,0,0,24.35,2.06,0
20140823,0,2079,24.44,4.92,25.05,2.29,0
20140823,0,26411.7,190.35,17.09,25.74,2.52,0
20140823,0,68938.8,431.48,29.33,26.44,2.76,0
20140823,0,106440.6,658.02,41.31,27,2.91,0
20140823,0,134727.6,845.39,52.5,27.56,3.05,0
20140823,0,152031.6,968.13,61.69,28.12,3.2,0
20140823,0,158526.9,1018.69,66.24,28.14,3.01,0
20140823,0,155160.6,996.81,63.58,28.17,2.81,0
20140823,0,139192.2,884.89,55.35,28.19,2.62,0
20140823,0,116321.1,726.17,44.55,27.95,2.75,0
20140823,0,80207.4,499.72,32.72,27.72,2.89,0
20140823,0,39223.8,267.37,20.52,27.48,3.02,0
20140823,0,5808.6,60.66,8.3,26.72,2.62,0
20140823,0,0,0,0,25.97,2.21,0
20140823,0,0,0,0,25.22,1.81,0
20140823,0,0,0,0,25.16,1.93,0
20140823,0,0,0,0,25.1,2.05,0
20140823,0,0,0,0,25.04,2.17,0
20140823,0,0,0,0,25.05,2.11,0
20140823,0,0,0,0,25.07,2.06,0
20140824,0,0,0,0,25.09,2,0
20140824,0,0,0,0,24.9,2,0
20140824,0,0,0,0,24.72,1.99,0
20140824,0,0,0,0,24.54,1.99,0
20140824,0,2198.7,25.34,4.78,25.23,2.45,0
20140824,0,27982.5,206.53,16.96,25.93,2.91,0
20140824,0,71708.7,447.67,29.19,26.62,3.37,0
20140824,0,110724.6,680.7,41.16,27.18,3.72,0
20140824,0,139003.2,864.64,52.31,27.73,4.07,0
20140824,0,159022.5,1001.66,61.43,28.29,4.43,0
20140824,0,162762.6,1030.28,65.9,28.32,4.38,0
20140824,0,162038.1,1024.55,63.24,28.36,4.34,0
20140824,0,142289.7,889.13,55.06,28.39,4.29,0
20140824,0,121350.6,748.99,44.29,28.18,4.21,0
20140824,0,83071.8,514.39,32.47,27.97,4.12,0
20140824,0,39734.1,271.62,20.27,27.76,4.04,0
20140824,0,5367.6,58.46,8.05,27.01,3.31,0
20140824,0,0,0,0,26.26,2.58,0
20140824,0,0,0,0,25.51,1.85,0
20140824,0,0,0,0,25.5,1.89,0
20140824,0,0,0,0,25.5,1.92,0
20140824,0,0,0,0,25.5,1.96,0
20140824,0,0,0,0,25.61,1.92,0
20140824,0,0,0,0,25.73,1.89,0
20140825,0,0,0,0,25.85,1.85,0
20140825,0,0,0,0,25.73,1.99,0
20140825,0,0,0,0,25.61,2.13,0
20140825,0,0,0,0,25.5,2.28,0
20140825,0,2066.4,24.44,4.64,26.14,2.29,0
20140825,0,27690.6,205.09,16.83,26.78,2.31,0
20140825,0,71389.5,450.16,29.05,27.42,2.33,0
20140825,0,110974.5,689.16,41,27.88,2.97,0
20140825,0,136674.3,856.29,52.12,28.33,3.61,0
20140825,0,158329.5,1001.62,61.16,28.79,4.25,0
20140825,0,164232.6,1047.77,65.56,28.76,3.98,0
20140825,0,161420.7,1030.23,62.9,28.73,3.71,0
20140825,0,143100.3,903.97,54.75,28.7,3.45,0
20140825,0,124189.8,772.62,44.02,28.46,3.5,0
20140825,0,85056.3,529.07,32.22,28.21,3.56,0
20140825,0,40454.4,279.12,20.03,27.97,3.61,0
20140825,0,4932.9,56.53,7.8,27.2,3.03,0
20140825,0,0,0,0,26.43,2.44,0
20140825,0,0,0,0,25.66,1.85,0
20140825,0,0,0,0,25.6,1.89,0
20140825,0,0,0,0,25.54,1.92,0
20140825,0,0,0,0,25.48,1.96,0
20140825,0,0,0,0,25.46,2.01,0
20140825,0,0,0,0,25.44,2.07,0
20140826,0,0,0,0,25.42,2.12,0
20140826,0,0,0,0,25.14,2.13,0
20140826,0,0,0,0,24.87,2.13,0
20140826,0,0,0,0,24.6,2.14,0
20140826,0,1835.4,22.63,4.5,25.29,2.65,0
20140826,0,27734.7,203.1,16.69,25.99,3.17,0
20140826,0,71519.7,445.64,28.92,26.68,3.68,0
20140826,0,109706.1,671.13,40.85,27.21,4.4,0
20140826,0,137554.2,847.71,51.92,27.75,5.13,0
20140826,0,156273.6,970.63,60.9,28.28,5.85,0
20140826,0,140744.1,871.15,65.22,28.22,5.94,0
20140826,0,133257.6,821.63,62.55,28.17,6.02,0
20140826,0,127495.2,781.8,54.45,28.11,6.11,0
20140826,0,117230.4,715.39,43.74,27.81,5.55,0
20140826,0,79875.6,491.68,31.96,27.51,5,0
20140826,0,38608.5,263.21,19.77,27.21,4.44,0
20140826,0,4911.9,54.74,7.55,26.38,3.79,0
20140826,0,0,0,0,25.55,3.14,0
20140826,0,0,0,0,24.73,2.48,0
20140826,0,0,0,0,24.66,2.33,0
20140826,0,0,0,0,24.59,2.18,0
20140826,0,0,0,0,24.53,2.03,0
20140826,0,0,0,0,24.56,2.27,0
20140826,0,0,0,0,24.6,2.51,0
20140827,0,0,0,0,24.64,2.74,0
20140827,0,0,0,0,24.42,2.63,0
20140827,0,0,0,0,24.2,2.51,0
20140827,0,0,0,0,23.98,2.39,0
20140827,0,1841.7,22.63,4.36,24.7,2.65,0
20140827,0,27837.6,203.1,16.56,25.41,2.92,0
20140827,0,72445.8,451.28,28.78,26.13,3.19,0
20140827,0,111965.7,689.9,40.69,26.72,3.18,0
20140827,0,139148.1,872.14,51.72,27.3,3.18,0
20140827,0,156481.5,997.94,60.63,27.89,3.17,0
20140827,0,163046.1,1042.85,64.88,27.95,3.42,0
20140827,0,157038,996.88,62.2,28.01,3.67,0
20140827,0,144043.2,902.34,54.14,28.07,3.92,0
20140827,0,119454.3,737.94,43.47,27.8,3.82,0
20140827,0,81326.7,503.77,31.7,27.53,3.72,0
20140827,0,38532.9,264.34,19.52,27.26,3.63,0
20140827,0,4743.9,52.13,7.29,26.48,2.93,0
20140827,0,0,0,0,25.7,2.23,0
20140827,0,0,0,0,24.93,1.53,0
20140827,0,0,0,0,24.88,1.73,0
20140827,0,0,0,0,24.83,1.93,0
20140827,0,0,0,0,24.78,2.12,0
20140827,0,0,0,0,24.81,2.2,0
20140827,0,0,0,0,24.85,2.28,0
20140828,0,0,0,0,24.89,2.36,0
20140828,0,0,0,0,24.67,2.4,0
20140828,0,0,0,0,24.46,2.45,0
20140828,0,0,0,0,24.25,2.5,0
20140828,0,1722,21.72,4.22,24.98,2.48,0
20140828,0,27957.3,205.24,16.43,25.7,2.46,0
20140828,0,73422.3,460.13,28.64,26.43,2.44,0
20140828,0,111148.8,687.44,40.53,27.01,2.93,0
20140828,0,140893.2,882.5,51.52,27.59,3.42,0
20140828,0,160948.2,1020.22,60.36,28.17,3.9,0
20140828,0,165204.9,1060.61,64.54,28.2,3.34,0
20140828,0,158272.8,1019.51,61.85,28.23,2.78,0
20140828,0,145811.4,935.99,53.82,28.26,2.22,0
20140828,0,120479.1,760.22,43.18,27.97,1.96,0
20140828,0,82817.7,521.23,31.44,27.69,1.71,0
20140828,0,38866.8,270.71,19.26,27.4,1.45,0
20140828,0,4433.1,50.74,7.03,26.64,1.49,0
20140828,0,0,0,0,25.88,1.54,0
20140828,0,0,0,0,25.13,1.59,0
20140828,0,0,0,0,25.09,1.79,0
20140828,0,0,0,0,25.05,1.99,0
20140828,0,0,0,0,25.02,2.19,0
20140828,0,0,0,0,25.07,2.29,0
20140828,0,0,0,0,25.12,2.39,0
20140829,0,0,0,0,25.17,2.48,0
20140829,0,0,0,0,24.98,2.52,0
20140829,0,0,0,0,24.79,2.57,0
20140829,0,0,0,0,24.6,2.61,0
20140829,0,1486.8,19.91,4.08,25.25,2.89,0
20140829,0,25141.2,179.36,16.29,25.89,3.18,0
20140829,0,65471.7,407.97,28.5,26.54,3.46,0
20140829,0,90482.7,554.02,40.37,26.98,4.06,0
20140829,0,87935.4,539.71,51.32,27.42,4.67,0
20140829,0,135059.4,835.49,60.08,27.86,5.27,0
20140829,0,146082.3,908.76,64.19,27.82,5.2,0
20140829,0,140324.1,870.57,61.5,27.77,5.14,0
20140829,0,119340.9,733.91,53.51,27.73,5.08,0
20140829,0,109447.8,669.18,42.9,27.47,4.85,0
20140829,0,69810.3,430.86,31.17,27.21,4.63,0
20140829,0,34206.9,232.08,19,26.95,4.4,0
20140829,0,4439.4,47.99,6.77,26.17,3.98,0
20140829,0,0,0,0,25.4,3.55,0
20140829,0,0,0,0,24.63,3.13,0
20140829,0,0,0,0,24.75,3.05,0
20140829,0,0,0,0,24.87,2.97,0
20140829,0,0,0,0,24.99,2.9,0
20140829,0,0,0,0,25.05,3.05,0
20140829,0,0,0,0,25.11,3.21,0
20140830,0,0,0,0,25.18,3.37,0
20140830,0,0,0,0,24.82,3.43,0
20140830,0,0,0,0,24.46,3.5,0
20140830,0,0,0,0,24.1,3.57,0
20140830,0,1377.6,19.01,3.94,24.62,4.01,0
20140830,0,23879.1,168.26,16.16,25.14,4.45,0
20140830,0,73382.4,452.07,28.36,25.66,4.88,0
20140830,0,113271.9,684.75,40.21,26.1,5.44,0
20140830,0,141911.7,864.59,51.11,26.55,6,0
20140830,0,159247.2,978.23,59.8,26.99,6.55,0
20140830,0,165330.9,1020.51,63.84,26.97,6.44,0
20140830,0,152462.1,936.92,61.14,26.96,6.33,0
20140830,0,132898.5,810.14,53.18,26.94,6.22,0
20140830,0,115166.1,697.81,42.61,26.75,5.83,0
20140830,0,78124.2,478.15,30.9,26.55,5.45,0
20140830,0,36185.1,246.18,18.73,26.36,5.06,0
20140830,0,4155.9,46.31,6.5,25.5,4.4,0
20140830,0,0,0,0,24.64,3.73,0
20140830,0,0,0,0,23.78,3.06,0
20140830,0,0,0,0,23.74,2.92,0
20140830,0,0,0,0,23.7,2.78,0
20140830,0,0,0,0,23.66,2.63,0
20140830,0,0,0,0,23.73,2.64,0
20140830,0,0,0,0,23.81,2.64,0
20140831,0,0,0,0,23.89,2.65,0
20140831,0,0,0,0,23.65,2.61,0
20140831,0,0,0,0,23.41,2.57,0
20140831,0,0,0,0,23.18,2.54,0
20140831,0,0,4.53,3.8,23.91,3.4,0
20140831,0,16953.3,119.69,16.02,24.65,4.26,0
20140831,0,61540.5,379.23,28.22,25.38,5.12,0
20140831,0,83164.2,503.84,40.05,25.96,5.49,0
20140831,0,71847.3,439,50.9,26.54,5.85,0
20140831,0,104475,636.82,59.52,27.12,6.22,0
20140831,0,132921.6,817.04,63.48,27.16,5.79,0
20140831,0,136720.5,843.1,60.78,27.19,5.37,0
20140831,0,138173.7,852,52.86,27.23,4.94,0
20140831,0,106375.5,648.66,42.32,27,4.86,0
20140831,0,72678.9,447.02,30.62,26.76,4.78,0
20140831,0,27955.2,188.95,18.46,26.53,4.7,0
20140831,0,3870.3,43.62,6.23,25.71,3.94,0
20140831,0,0,0,0,24.9,3.17,0
20140831,0,0,0,0,24.09,2.4,0
20140831,0,0,0,0,23.97,2.38,0
20140831,0,0,0,0,23.86,2.35,0
20140831,0,0,0,0,23.75,2.33,0
20140831,0,0,0,0,23.78,2.51,0
20140831,0,0,0,0,23.81,2.68,0
20140901,0,0,0,0,23.85,2.86,0
20140901,0,0,0,0,23.62,2.77,0
20140901,0,0,0,0,23.39,2.68,0
20140901,0,0,0,0,23.16,2.59,0
20140901,0,0,2.72,3.66,23.79,3.12,0
20140901,0,24353.7,171.87,15.89,24.42,3.64,0
20140901,0,68138.7,419.75,28.08,25.04,4.17,0
20140901,0,103252.8,627.4,39.88,25.66,4.15,0
20140901,0,119485.8,733.3,50.69,26.28,4.14,0
20140901,0,147720.3,922.29,59.24,26.91,4.12,0
20140901,0,161105.7,1022.05,63.13,26.96,3.52,0
20140901,0,157071.6,1001.62,60.41,27.01,2.92,0
20140901,0,143631.6,912.95,52.53,27.07,2.32,0
20140901,0,117308.1,734.69,42.02,26.8,1.94,0
20140901,0,79921.8,500.71,30.34,26.53,1.56,0
20140901,0,36172.5,251.68,18.19,26.27,1.19,0
20140901,0,3303.3,41.21,5.95,25.65,1.28,0
20140901,0,0,0,0,25.04,1.37,0
20140901,0,0,0,0,24.43,1.46,0
20140901,0,0,0,0,24.1,1.67,0
20140901,0,0,0,0,23.78,1.89,0
20140901,0,0,0,0,23.45,2.1,0
20140901,0,0,0,0,23.5,2.14,0
20140901,0,0,0,0,23.54,2.19,0
20140902,0,0,0,0,23.58,2.23,0
20140902,0,0,0,0,23.3,1.78,0
20140902,0,0,0,0,23.02,1.33,0
20140902,0,0,0,0,22.73,0.88,0
20140902,0,0,2.72,3.52,23.21,0.99,0
20140902,0,27976.2,203.64,15.75,23.69,1.09,0
20140902,0,72336.6,451.96,27.93,24.16,1.2,0
20140902,0,110762.4,685.6,39.71,24.72,1.75,0
20140902,0,141021.3,885.29,50.48,25.28,2.3,0
20140902,0,158762.1,1006.89,58.95,25.84,2.86,0
20140902,0,162873.9,1028.2,62.77,25.93,3.54,0
20140902,0,161141.4,1006.62,60.05,26.02,4.23,0
20140902,0,150628.8,926.22,52.2,26.12,4.91,0
20140902,0,122944.5,747.6,41.72,26.08,4.68,0
20140902,0,83071.8,509.24,30.06,26.04,4.45,0
20140902,0,36802.5,254.25,17.92,26,4.22,0
20140902,0,2394,33.63,5.68,25.51,3.45,0
20140902,0,0,0,0,25.02,2.68,0
20140902,0,0,0,0,24.54,1.9,0
20140902,0,0,0,0,24.29,1.89,0
20140902,0,0,0,0,24.05,1.87,0
20140902,0,0,0,0,23.8,1.85,0
20140902,0,0,0,0,23.94,2.28,0
20140902,0,0,0,0,24.08,2.71,0
20140903,0,0,0,0,24.21,3.14,0
20140903,0,0,0,0,23.98,2.87,0
20140903,0,0,0,0,23.75,2.59,0
20140903,0,0,0,0,23.51,2.32,0
20140903,0,0,2.72,3.38,24.08,2.61,0
